City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Talakan,RU,50.3167,130.3667,31.19,92,99,6.2,overcast clouds
345,Muscat,OM,23.6139,58.5922,82.42,38,58,7.67,broken clouds
346,Inuvik,CA,68.3499,-133.7218,11.16,66,75,10.36,light snow
347,Vila,PT,42.0304,-8.1588,43.7,89,9,4.7,clear sky
348,Basco,PH,20.4487,121.9702,77.49,85,38,18.81,scattered clouds
349,Turochak,RU,52.2576,87.1224,30.63,98,100,1.36,light snow
350,Opuwo,NA,-18.0607,13.84,70.61,43,4,2.46,clear sky
351,Buraydah,SA,26.326,43.975,75.65,13,1,10.94,clear sky
352,Seoul,KR,37.5683,126.9778,53.04,71,0,5.75,clear sky
353,Kununurra,AU,-15.7667,128.7333,62.58,94,30,0.0,scattered clouds
354,Fonte Boa,BR,-2.4959,-66.2662,78.75,86,73,4.99,broken clouds
355,Otjiwarongo,NA,-20.4637,16.6477,63.41,37,0,3.29,clear sky
356,Acapulco,MX,16.8634,-99.8901,85.82,66,40,11.5,scattered clouds
357,Xixiang,CN,35.1628,112.865,66.52,36,0,3.89,clear sky
358,Dalaba,GN,10.7,-12.25,73.69,31,36,4.29,scattered clouds
359,Mariental,NA,-24.6333,17.9667,66.78,57,0,6.82,clear sky
360,Buluang,PH,13.3068,123.3425,75.51,89,96,3.53,light rain
361,Puerto Colombia,CO,10.9878,-74.9547,84.29,82,68,22.95,broken clouds
362,Katsuura,JP,35.1333,140.3,61.77,80,0,8.19,clear sky
363,Guerrero Negro,MX,27.9769,-114.0611,81.32,32,1,15.03,clear sky
364,San Cristobal,VE,7.7669,-72.225,80.78,46,52,4.85,broken clouds
365,Yokadouma,CM,3.5167,15.05,73.53,68,90,1.7,overcast clouds
366,Inhambane,MZ,-23.865,35.3833,75.7,65,100,15.75,overcast clouds
367,Gornopravdinsk,RU,60.05,69.9,10.45,98,52,3.13,broken clouds
368,San Francisco Del Mar,MX,16.2333,-94.65,84.51,53,46,24.96,scattered clouds
369,Nanortalik,GL,60.1432,-45.2371,30.15,81,6,1.59,clear sky
370,Thaba-Tseka,LS,-29.522,28.6084,46.04,85,100,3.96,overcast clouds
371,Serafimovich,RU,49.5786,42.736,50.04,74,92,4.21,overcast clouds
372,Oistins,BB,13.0667,-59.5333,78.71,72,82,20.8,broken clouds
373,Launceston,AU,-41.45,147.1667,65.84,88,86,10.36,overcast clouds
374,Mackay,AU,-21.15,149.2,77.68,85,69,19.48,broken clouds
375,Ossora,RU,59.2353,163.0719,21.69,77,67,4.0,broken clouds
376,Bethel,US,41.3712,-73.414,52.48,74,100,10.36,light rain
377,Xinyu,CN,27.8043,114.9334,65.55,61,96,2.55,overcast clouds
378,Chik,RU,54.9928,82.4311,26.35,86,0,6.71,clear sky
379,Dunmore East,IE,52.1514,-6.9861,45.68,71,96,7.92,overcast clouds
380,Medicine Hat,CA,50.0501,-110.6683,52.23,27,100,14.97,overcast clouds
381,Jinka,ET,5.65,36.65,67.57,57,46,2.01,scattered clouds
382,Wahpeton,US,46.2652,-96.6059,52.52,57,0,20.71,clear sky
383,Karratha,AU,-20.7377,116.8463,79.79,43,10,11.1,clear sky
384,Vetlanda,SE,57.4289,15.0776,32.52,88,71,8.41,broken clouds
385,Balabac,PH,7.9868,117.0645,78.6,87,94,12.3,overcast clouds
386,Buguruslan,RU,53.6554,52.442,42.39,94,100,10.49,overcast clouds
387,Erzin,TR,36.9559,36.2,56.97,91,47,1.57,scattered clouds
388,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.31,96,100,4.34,light rain
389,Salo,IT,45.6086,10.531,46.11,88,99,6.06,overcast clouds
390,Eyrarbakki,IS,63.863,-21.1481,35.65,73,100,19.15,overcast clouds
391,Iberia,US,29.9502,-91.7507,77.09,31,0,14.97,clear sky
392,Naze,JP,28.3667,129.4833,67.12,89,90,8.84,overcast clouds
393,Bikaner,IN,28.0167,73.3,84.0,16,14,16.37,few clouds
394,San Felipe,VE,10.3399,-68.7425,78.73,74,100,8.7,overcast clouds
395,Matagalpa,NI,12.9256,-85.9175,85.01,47,40,18.41,scattered clouds
396,Caririacu,BR,-7.0422,-39.2836,78.89,74,20,0.0,few clouds
397,Ibra,OM,22.6906,58.5334,79.48,38,97,2.93,overcast clouds
398,Aguimes,ES,27.9054,-15.4461,61.66,63,20,17.27,few clouds
399,Lamar,US,33.6668,-95.5836,80.51,19,0,14.97,clear sky
400,Challans,FR,46.8436,-1.8749,41.2,72,51,2.53,broken clouds
401,Solnechnyy,RU,50.7214,136.6319,25.9,95,94,4.21,overcast clouds
402,Gravdal,NO,68.1214,13.5031,37.29,75,20,8.05,few clouds
403,Inverell,AU,-29.7833,151.1167,63.1,82,54,4.0,broken clouds
404,Yeppoon,AU,-23.1333,150.7333,74.98,88,96,17.18,overcast clouds
405,Te Anau,NZ,-45.4167,167.7167,52.23,70,27,1.25,scattered clouds
406,Safranbolu,TR,41.2508,32.6942,53.73,62,25,2.46,scattered clouds
407,Sola,VU,-13.8833,167.55,82.49,69,68,13.85,broken clouds
408,Zambezi,ZM,-13.5432,23.1047,64.02,98,87,4.56,moderate rain
409,Saint-Denis,FR,48.9167,2.3333,43.14,76,0,4.61,clear sky
410,Zafra,ES,38.4167,-6.4167,52.86,87,96,2.28,overcast clouds
411,Kiunga,PG,-6.1219,141.2906,73.24,99,100,1.43,overcast clouds
412,Nago,JP,26.5881,127.9761,72.45,90,100,7.83,overcast clouds
413,Omsukchan,RU,62.5333,155.8,4.24,89,100,5.28,overcast clouds
414,Agdam,AZ,39.991,46.9274,53.67,72,95,3.47,overcast clouds
415,Harper,LR,4.375,-7.7169,81.73,84,99,8.95,overcast clouds
416,Klyuchi,RU,52.2667,79.1667,31.89,73,0,3.31,clear sky
417,Fredericton,CA,45.9454,-66.6656,56.37,56,100,10.36,overcast clouds
418,Socorro,US,31.6546,-106.3033,88.81,10,40,19.57,scattered clouds
419,Belmonte,BR,-15.8631,-38.8828,78.58,77,26,7.0,scattered clouds
420,Sawtell,AU,-30.3833,153.1,68.02,88,39,6.91,scattered clouds
421,Beinamar,TD,8.6698,15.3813,85.69,42,100,2.48,overcast clouds
422,Adre,TD,13.4667,22.2,85.05,16,50,6.8,scattered clouds
423,Athabasca,CA,54.7169,-113.2854,36.01,79,100,25.03,overcast clouds
424,Aguas Verdes,PE,-3.4814,-80.245,82.31,78,100,4.61,overcast clouds
425,Praia Da Vitoria,PT,38.7333,-27.0667,55.76,87,40,25.93,scattered clouds
426,Emba,KZ,48.8264,58.1442,47.16,72,98,13.13,overcast clouds
427,Pingzhuang,CN,42.0372,119.2889,54.82,45,92,4.54,overcast clouds
428,Sayyan,YE,15.1718,44.3244,57.97,23,0,4.99,clear sky
429,Pangnirtung,CA,66.1451,-65.7125,17.87,92,100,1.48,overcast clouds
430,Sisauli,IN,29.4167,77.4667,80.19,11,0,0.56,clear sky
431,Aktau,KZ,43.65,51.2,48.78,77,63,4.65,broken clouds
432,Baykit,RU,61.67,96.37,12.72,97,83,2.3,broken clouds
433,Skeldon,GY,5.8833,-57.1333,76.03,91,100,7.76,overcast clouds
434,Junction City,US,39.0286,-96.8314,74.39,17,0,26.46,clear sky
435,Ulety,RU,51.3572,112.4849,29.66,92,100,11.07,snow
436,Geraldton,AU,-28.7667,114.6,61.21,72,75,8.05,broken clouds
437,Keti Bandar,PK,24.1447,67.4497,79.65,81,93,11.79,overcast clouds
438,Chiredzi,ZW,-21.05,31.6667,66.87,85,100,6.33,overcast clouds
439,Rocky Mountain House,CA,52.3668,-114.9188,44.71,24,71,17.27,broken clouds
440,La Ronge,CA,55.1001,-105.2842,43.05,52,75,12.66,broken clouds
441,Santa Cruz,BO,-17.8,-63.1667,84.25,65,40,13.8,scattered clouds
442,Touros,BR,-5.1989,-35.4608,80.87,78,68,12.33,broken clouds
443,Nyakabindi,TZ,-2.6333,33.9833,66.04,67,99,5.41,overcast clouds
444,Port Macquarie,AU,-31.4333,152.9167,68.9,89,14,5.3,few clouds
445,Dudinka,RU,69.4058,86.1778,-5.39,100,100,4.25,overcast clouds
446,Malindi,KE,-3.2175,40.1191,82.11,73,22,11.27,few clouds
447,Auki,SB,-8.7676,160.7034,82.83,69,28,1.77,scattered clouds
448,Araguacu,BR,-12.9306,-49.8264,79.52,66,63,5.01,broken clouds
449,Pisco,PE,-13.7,-76.2167,69.85,83,0,6.91,clear sky
450,Mecca,SA,21.4267,39.8261,81.03,34,7,4.43,clear sky
451,Kenai,US,60.5544,-151.2583,37.02,35,0,11.5,clear sky
452,Soure,BR,-0.7167,-48.5233,75.97,93,100,15.32,moderate rain
453,Votkinsk,RU,57.0486,53.9872,36.88,100,100,6.15,overcast clouds
454,Luanda,AO,-8.8368,13.2343,78.3,86,96,3.78,overcast clouds
455,Codajas,BR,-3.8367,-62.0569,75.69,97,100,2.91,overcast clouds
456,Sarangani,PH,5.4033,125.4636,82.17,81,95,22.32,overcast clouds
457,Falkenberg,SE,56.9055,12.4912,40.26,84,96,21.16,overcast clouds
458,Staunton,US,38.1496,-79.0717,50.95,38,100,13.8,overcast clouds
459,Dvinskoy,RU,62.1535,45.1175,35.47,100,100,3.51,overcast clouds
460,Beloha,MG,-25.1667,45.05,73.13,82,62,15.66,broken clouds
461,Paramonga,PE,-10.6667,-77.8333,70.47,81,50,9.22,scattered clouds
462,Huainan,CN,32.6264,116.9969,63.82,61,100,6.51,overcast clouds
463,Morro Bay,US,35.3658,-120.8499,87.4,47,4,11.99,clear sky
464,Juneau,US,58.3019,-134.4197,42.8,85,75,6.91,broken clouds
465,Novobureyskiy,RU,49.798,129.8774,33.87,89,100,9.04,snow
466,Goderich,CA,43.7501,-81.7165,34.92,80,100,1.14,overcast clouds
467,Nikolsk,RU,53.7189,46.0712,41.56,99,100,4.21,overcast clouds
468,Santa Maria,BR,-29.6842,-53.8069,67.3,94,20,4.61,few clouds
469,Port Blair,IN,11.6667,92.75,80.64,78,100,1.66,overcast clouds
470,Huangmei,CN,30.1924,116.025,65.71,60,100,2.33,overcast clouds
471,Haines Junction,CA,60.7522,-137.5108,31.95,43,96,11.5,overcast clouds
472,Kaga,JP,36.2997,136.3145,51.73,71,0,2.3,clear sky
473,Port-Gentil,GA,-0.7193,8.7815,79.47,79,99,7.14,overcast clouds
474,Pacific Grove,US,36.6177,-121.9166,75.02,65,0,14.97,clear sky
475,Ahuimanu,US,21.4447,-157.8378,83.91,66,40,16.11,scattered clouds
476,Villanueva De La Serena,ES,38.9766,-5.7974,53.62,92,98,3.83,overcast clouds
477,Ambulu,ID,-8.345,113.6058,73.81,93,58,2.89,broken clouds
478,Dingle,PH,10.9995,122.6711,74.93,90,100,3.0,moderate rain
479,Mackenzie,CA,55.2999,-123.1698,34.02,86,100,3.44,mist
480,Northam,GB,51.0333,-4.2167,38.39,73,84,3.87,broken clouds
481,Kendari,ID,-3.945,122.4989,74.14,95,97,4.12,overcast clouds
482,Dunaszentgyorgy,HU,46.5285,18.8177,42.28,66,100,8.84,overcast clouds
483,San Vicente,AR,-26.6167,-54.1333,66.7,72,0,2.98,clear sky
484,Floresta,BR,-8.6011,-38.5686,84.09,54,80,17.34,broken clouds
485,San Quintin,MX,30.4833,-115.95,71.78,55,8,7.92,clear sky
486,Lodja,CD,-3.4833,23.4333,69.37,98,95,2.17,moderate rain
487,Hit,IQ,33.6416,42.8251,70.16,30,0,9.4,clear sky
488,Nelson Bay,AU,-32.7167,152.15,69.1,91,17,3.44,few clouds
489,Srednekolymsk,RU,67.45,153.6833,-4.27,94,100,6.35,light snow
490,Gizo,SB,-8.103,156.8419,83.03,70,72,5.28,broken clouds
491,Negotin,RS,44.2264,22.5308,49.15,74,83,12.73,broken clouds
492,Makasar,ID,-5.14,119.4221,73.45,94,20,2.3,few clouds
493,Swellendam,ZA,-34.0226,20.4417,58.84,88,7,5.44,clear sky
494,Sabang,ID,5.8933,95.3214,82.42,70,51,2.13,broken clouds
495,Lagos,NG,6.5833,3.75,80.92,82,100,5.17,overcast clouds
496,Umm Lajj,SA,25.0213,37.2685,77.52,57,57,2.84,broken clouds
497,Reconquista,AR,-29.15,-59.65,70.92,79,2,7.29,clear sky
498,Cascais,PT,38.6979,-9.4215,59.94,72,97,15.99,overcast clouds
499,Emmett,US,43.8735,-116.4993,53.8,25,33,5.01,scattered clouds
500,Vao,NC,-22.6667,167.4833,77.29,85,53,20.31,broken clouds
501,Along,IN,28.1667,94.7667,63.63,96,65,1.39,broken clouds
502,Teya,RU,60.3778,92.6267,20.7,98,100,2.68,overcast clouds
503,Kurtalan,TR,37.9272,41.7028,51.39,61,0,3.62,clear sky
504,Puerto Madero,MX,14.7208,-92.4215,88.0,62,40,11.5,scattered clouds
505,Kloulklubed,PW,7.0419,134.2556,77.5,81,100,20.27,overcast clouds
506,Porvoo,FI,60.3923,25.6651,35.24,80,37,1.01,scattered clouds
507,Faya,SA,18.3851,42.4509,60.91,48,0,1.72,clear sky
508,Sabha,LY,27.0377,14.4283,76.48,17,0,11.61,clear sky
509,Saint-Leu,RE,-21.15,55.2833,77.83,78,26,8.52,light rain
510,Asyut,EG,27.181,31.1837,68.18,24,3,9.28,clear sky
511,Muyezerskiy,RU,63.9333,31.65,31.51,90,64,11.61,broken clouds
512,Egvekinot,RU,66.3167,-179.1667,8.92,90,99,3.22,overcast clouds
513,Toda Raisingh,IN,26.0252,75.4849,83.88,13,15,8.75,few clouds
514,Rundu,NA,-17.9333,19.7667,65.91,82,10,5.19,clear sky
515,Zabol,AF,32.25,67.25,62.85,16,85,7.45,overcast clouds
516,Kapoeta,SS,4.7717,33.5903,85.66,35,30,18.37,scattered clouds
517,Tiarei,PF,-17.5333,-149.3333,87.82,78,67,21.5,broken clouds
518,Mount Darwin,ZW,-16.7725,31.5838,63.1,91,33,4.34,scattered clouds
519,Abha,SA,18.2164,42.5053,60.62,39,0,0.0,clear sky
520,Moron,AR,-34.6534,-58.6198,71.49,87,0,5.55,clear sky
521,Warrnambool,AU,-38.3833,142.4833,65.8,79,78,11.7,broken clouds
522,Alquizar,CU,22.8058,-82.5842,75.69,44,31,17.49,scattered clouds
523,Portree,GB,57.4129,-6.1942,35.53,91,95,6.71,overcast clouds
524,Price,US,39.5994,-110.8107,67.26,16,0,18.41,clear sky
525,Charlestown,AU,-32.95,151.6667,68.83,96,20,1.01,few clouds
526,Komsomolskiy,UZ,40.4272,71.7189,66.92,55,96,4.61,overcast clouds
527,Jadu,LY,31.953,12.0261,61.07,27,0,6.55,clear sky
528,Blackwater,AU,-23.5833,148.8833,74.86,74,74,12.97,broken clouds
529,Okato,NZ,-39.2,173.8833,60.69,62,0,5.17,clear sky
530,Arman,RU,59.7,150.1667,16.79,86,52,4.38,broken clouds
531,Lewisporte,CA,49.2499,-55.0482,35.31,94,100,9.26,overcast clouds
532,Berezovyy,RU,51.6667,135.7,25.72,92,100,1.92,overcast clouds
533,Acopiara,BR,-6.0953,-39.4525,78.1,70,89,2.93,overcast clouds
534,Sao Filipe,CV,14.8961,-24.4956,74.25,70,46,11.03,scattered clouds
535,Manta,EC,-0.95,-80.7333,82.18,74,75,9.22,broken clouds
536,Chawinda,PK,32.3469,74.7061,74.98,28,0,5.23,clear sky
537,Sao Joao Da Ponte,BR,-15.9292,-44.0078,82.85,39,75,5.35,broken clouds
538,Nichinan,JP,31.6,131.3667,55.08,65,0,2.3,clear sky
539,Christchurch,NZ,-43.5333,172.6333,62.42,83,75,2.3,broken clouds
540,Antalaha,MG,-14.9003,50.2788,72.5,86,64,7.14,broken clouds
541,Atasu,KZ,48.6814,71.6433,42.84,70,100,8.93,overcast clouds
542,Codrington,AU,-38.2667,141.9667,68.92,62,90,15.88,overcast clouds
543,Black River,JM,18.0264,-77.8487,79.34,75,90,2.39,overcast clouds
544,Fare,PF,-16.7,-151.0167,82.2,74,70,18.5,broken clouds
545,Balsta,SE,59.5671,17.5278,34.43,90,58,10.89,broken clouds
546,Nemuro,JP,43.3236,145.575,40.23,85,6,13.0,clear sky
547,Guangyuan,CN,32.442,105.823,62.78,85,0,1.74,clear sky
548,Quiruvilca,PE,-7.9667,-78.2,41.22,95,100,1.5,moderate rain
549,Capitao Poco,BR,-1.7464,-47.0594,73.17,98,100,4.09,overcast clouds
550,Daru,PG,-9.0763,143.2092,76.66,90,100,5.44,overcast clouds
551,Makakilo City,US,21.3469,-158.0858,82.72,53,75,16.11,broken clouds
552,Palmer,US,42.1584,-72.3287,50.41,70,75,10.36,broken clouds
553,Donskoye,RU,45.4552,41.9741,50.13,84,36,4.97,scattered clouds
554,Road Town,VG,18.4167,-64.6167,82.44,65,75,11.5,broken clouds
555,Anadyr,RU,64.75,177.4833,27.1,80,40,17.9,scattered clouds
556,Benghazi,LY,32.1167,20.0667,62.53,62,13,10.25,few clouds
557,Nurlat,RU,54.4277,50.8051,41.14,96,100,5.88,overcast clouds
558,Rorvik,NO,64.8621,11.2373,40.59,79,97,11.86,overcast clouds
559,Sorland,NO,67.667,12.6934,39.87,82,100,15.66,overcast clouds
560,Samarai,PG,-10.6167,150.6667,83.89,76,17,18.25,few clouds
561,Kawalu,ID,-7.3817,108.2082,70.21,91,80,1.99,broken clouds
562,Goundam,ML,16.4145,-3.6708,88.27,9,5,16.13,clear sky
563,Bandarbeyla,SO,9.4942,50.8122,79.54,80,98,4.59,overcast clouds
564,Winneba,GH,5.3511,-0.6231,81.73,84,100,5.19,overcast clouds
565,Elyria,US,41.3684,-82.1077,41.56,69,100,10.36,overcast clouds
566,Boyuibe,BO,-20.4167,-63.2833,81.19,54,97,10.09,overcast clouds
567,Dukat,RU,62.55,155.55,0.95,87,100,4.38,overcast clouds
568,Kingston,JM,17.997,-76.7936,81.55,84,75,13.8,broken clouds
569,Saint-Joseph,RE,-21.3667,55.6167,75.58,83,26,12.06,light rain
570,Garowe,SO,8.4054,48.4845,73.49,85,61,8.12,broken clouds
571,Matara,LK,5.9485,80.5353,76.26,89,94,8.32,overcast clouds
572,Mandalgovi,MN,45.7625,106.2708,38.21,57,100,4.09,overcast clouds
573,Kavarna,BG,43.4333,28.3333,59.58,71,19,6.8,few clouds
574,Bonthe,SL,7.5264,-12.505,78.93,88,82,4.12,broken clouds
575,Ukiah,US,39.1502,-123.2078,75.43,30,0,6.91,clear sky
576,Mehamn,NO,71.0357,27.8492,36.27,97,100,20.51,overcast clouds
577,Namatanai,PG,-3.6667,152.4333,83.25,70,99,4.68,overcast clouds
578,Surok,RU,56.4469,48.1214,37.53,99,100,5.44,overcast clouds
579,Ozernovskiy,RU,51.5,156.5167,30.61,67,93,4.21,overcast clouds
580,Coihaique,CL,-45.5752,-72.0662,56.01,76,75,5.75,broken clouds
581,Bonito,BR,-21.1211,-56.4819,79.09,66,62,3.56,broken clouds
582,Cabatuan,PH,10.8794,122.486,74.75,90,100,1.81,light rain
583,Banyuwangi,ID,-8.2325,114.3576,74.44,91,44,1.25,scattered clouds
584,Payo,ID,-3.7508,103.6372,70.43,97,96,2.1,overcast clouds
585,Alugan,PH,12.2188,125.4808,78.98,93,100,24.54,heavy intensity rain
586,Mahibadhoo,MV,3.7833,72.9667,83.89,73,98,11.88,light rain
587,Manggar,ID,-2.8833,108.2667,78.08,82,100,2.82,overcast clouds
588,Solginskiy,RU,61.05,41.3428,37.51,96,100,8.3,overcast clouds
589,Middletown,US,39.5151,-84.3983,42.55,68,100,13.8,overcast clouds
590,Paciran,ID,-6.8767,112.3761,76.93,88,93,7.4,overcast clouds
591,Havre-Saint-Pierre,CA,50.2334,-63.5986,34.16,100,100,4.61,mist
592,Flin Flon,CA,54.7682,-101.865,46.24,57,75,5.75,broken clouds
593,Maragogi,BR,-9.0122,-35.2225,79.18,83,100,9.19,overcast clouds
594,Holme,DK,56.1138,10.1725,39.18,76,46,21.77,scattered clouds
595,Boa Vista,BR,2.8197,-60.6733,82.38,69,40,11.5,scattered clouds
596,Itarema,BR,-2.9248,-39.9167,76.39,86,100,6.98,overcast clouds
597,Savelugu,GH,9.6244,-0.8253,84.92,57,87,16.75,overcast clouds
598,Mogadishu,SO,2.0371,45.3438,81.18,75,82,11.36,broken clouds
599,Arica,CL,-18.475,-70.3042,72.95,77,0,8.05,clear sky
600,Vanavara,RU,60.34,102.2797,18.9,96,99,3.58,light snow
601,Lisakovsk,KZ,52.5369,62.4936,41.67,76,100,12.24,overcast clouds
602,Dabola,GN,10.75,-11.1167,85.86,24,63,3.22,broken clouds
603,Kastrakion,GR,39.7156,21.6181,54.27,63,71,5.55,broken clouds
604,Vredendal,ZA,-31.6683,18.5012,72.52,32,0,13.22,clear sky
605,Ferkessedougou,CI,9.6,-5.2,84.97,45,65,6.46,broken clouds
606,Fukue,JP,32.6881,128.8419,63.34,77,47,6.31,scattered clouds
607,Maunabo,PR,18.0072,-65.8993,80.71,77,41,10.27,scattered clouds
608,Vung Tau,VN,10.346,107.0843,78.71,78,87,5.61,overcast clouds
609,Kirakira,SB,-10.4544,161.9205,79.47,86,100,7.02,overcast clouds
610,Oranjemund,NA,-28.55,16.4333,61.29,78,0,2.42,clear sky
611,Diamantina,BR,-18.2494,-43.6003,69.62,73,94,4.14,moderate rain
612,Port Moresby,PG,-9.4431,147.1797,80.02,89,40,5.75,haze
613,Natal,BR,-5.795,-35.2094,82.62,83,20,9.22,few clouds
614,Lakes Entrance,AU,-37.8811,147.981,68.16,69,88,3.51,overcast clouds
615,Kambove,CD,-10.8764,26.5969,60.01,99,99,3.71,overcast clouds
616,Xining,CN,36.6167,101.7667,46.13,20,27,2.57,scattered clouds
617,Bowen,AU,-20.0167,148.2333,81.79,71,77,15.48,broken clouds
618,Ellsworth,US,44.5434,-68.4195,47.28,85,100,8.05,overcast clouds
619,Nouadhibou,MR,20.931,-17.0347,62.58,88,0,16.11,clear sky
620,Isla Mujeres,MX,21.2311,-86.731,78.85,55,22,16.49,few clouds
621,Kabanjahe,ID,3.1001,98.4908,63.64,92,100,0.94,overcast clouds
622,Ponca City,US,36.707,-97.0856,82.42,14,0,16.11,clear sky
623,West Wendover,US,40.7391,-114.0733,52.81,22,100,4.61,overcast clouds
624,Tazovskiy,RU,67.4667,78.7,-17.68,100,84,5.75,broken clouds
625,Sendafa,ET,9.15,39.0333,55.47,61,82,3.4,broken clouds
626,Praya,CV,14.9215,-23.5087,72.14,73,0,16.11,clear sky
627,Nianzishan,CN,47.5167,122.8833,50.74,25,74,8.34,broken clouds
628,Bolshevik,BY,54.0065,27.5692,37.02,76,100,5.66,overcast clouds
629,Quebrada Larga,HN,14.1,-86.3667,77.9,60,77,3.98,broken clouds
630,Kalengwa,ZM,-13.4659,25.0027,61.66,97,100,3.76,overcast clouds
631,Mantua,IT,45.1667,10.7833,44.06,84,100,1.01,overcast clouds
632,Aswan,EG,24.0934,32.907,88.9,11,0,12.66,clear sky
633,Lasa,IT,46.6166,10.7002,38.28,91,38,6.29,scattered clouds
634,Kande,TG,9.9578,1.0447,84.79,52,43,13.04,scattered clouds
635,Carauari,BR,-4.8828,-66.8958,75.42,96,85,2.64,light rain
636,Martinsburg,US,39.4562,-77.9639,51.4,52,75,12.66,broken clouds
637,Gitega,BI,-3.5,29.95,59.5,86,94,3.18,overcast clouds
638,Akhmeta,GE,42.0311,45.2075,48.72,73,15,3.49,few clouds
639,Iquique,CL,-20.2208,-70.1431,64.44,81,14,5.82,few clouds
640,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.47,82,100,9.17,overcast clouds
641,Huilong,CN,31.8111,121.655,61.93,88,100,14.52,overcast clouds
642,Muros,ES,42.7762,-9.0603,56.08,87,50,9.82,scattered clouds
643,Vereeniging,ZA,-26.6731,27.9261,53.69,93,100,13.27,moderate rain
644,Varkkallai,IN,8.7341,76.7067,76.78,89,100,7.18,overcast clouds
645,Lima,PE,-12.0432,-77.0282,69.39,56,40,8.05,fog
646,The Valley,AI,18.217,-63.0578,80.46,73,20,16.11,few clouds
647,Sur,OM,22.5667,59.5289,86.88,42,89,9.46,overcast clouds
648,Tandalti,SD,13.0167,31.8667,89.31,24,34,2.77,scattered clouds
649,Morondava,MG,-20.2833,44.2833,79.61,81,59,4.99,broken clouds
650,High Level,CA,58.5169,-117.136,37.51,41,75,21.85,broken clouds
651,Bida,NG,9.0833,6.0167,82.27,65,97,6.35,overcast clouds
652,Atar,MR,20.5169,-13.0499,77.45,8,0,5.5,clear sky
653,San Antonio,US,29.4241,-98.4936,90.07,18,0,16.11,smoke
654,Tambilil,PH,5.9622,124.6697,80.4,80,83,8.21,broken clouds
655,Yuzhno-Kurilsk,RU,44.0306,145.8556,36.84,87,94,12.55,overcast clouds
656,Ende,ID,-8.8432,121.6623,78.58,81,99,0.85,overcast clouds
657,Sobolevo,RU,54.4299,31.8996,37.36,93,100,10.8,overcast clouds
658,Kouroussa,GN,10.65,-9.8833,87.39,24,40,0.63,scattered clouds
659,Caldwell,US,43.6629,-116.6874,54.77,23,20,13.8,few clouds
660,Santiago,CL,-33.4569,-70.6483,71.04,37,75,12.66,broken clouds
661,Krasnoselkup,RU,65.7,82.4667,-15.65,100,48,5.88,scattered clouds
662,Sohag,EG,26.557,31.6948,71.89,23,4,9.28,clear sky
663,Borovichi,RU,58.3878,33.9155,37.94,98,100,5.84,overcast clouds
664,Mount Isa,AU,-20.7333,139.5,82.17,32,56,6.91,broken clouds
665,Jacareacanga,BR,-6.2222,-57.7528,74.98,98,100,2.1,overcast clouds
666,Husavik,IS,66.0449,-17.3389,22.51,84,98,6.04,overcast clouds
